filepath,label,class_name
train/cellconvection/20200417114228.jpg,0,cellconvection
train/cellconvection/20200417111350.jpg,0,cellconvection
train/cellconvection/pacificocean_tmo_2016032_tn.jpg,0,cellconvection
train/cellconvection/20200603233801.jpg,0,cellconvection
train/cellconvection/20200602123029.jpg,0,cellconvection
train/cellconvection/20200602103312.jpg,0,cellconvection
train/cellconvection/201.jpg,0,cellconvection
train/cellconvection/ccc69.jpg,0,cellconvection
train/cellconvection/s2_original.jpg,0,cellconvection
train/cellconvection/215.jpg,0,cellconvection
train/cellconvection/ccc41.jpg,0,cellconvection
train/cellconvection/229.jpg,0,cellconvection
train/cellconvection/ccc55.jpg,0,cellconvection
train/cellconvection/20200601205937.jpg,0,cellconvection
train/cellconvection/20200609011100.jpg,0,cellconvection
train/cellconvection/20200601222344.jpg,0,cellconvection
train/cellconvection/20200603191029.jpg,0,cellconvection
train/cellconvection/20200602094522.jpg,0,cellconvection
train/cellconvection/ccc82.jpg,0,cellconvection
train/cellconvection/ccc96.jpg,0,cellconvection
train/cellconvection/20200418202934.jpg,0,cellconvection
train/cellconvection/20200601212442.jpg,0,cellconvection
train/cellconvection/20200417105721.jpg,0,cellconvection
train/cellconvection/ccc100.jpg,0,cellconvection
train/cellconvection/20200609000804.jpg,0,cellconvection
train/cellconvection/20200601211605.jpg,0,cellconvection
train/cellconvection/20200603182135.jpg,0,cellconvection
train/cellconvection/20200603194743.jpg,0,cellconvection
train/cellconvection/20200603190243.jpg,0,cellconvection
train/cellconvection/20200609003316.jpg,0,cellconvection
train/cellconvection/20200602094456.jpg,0,cellconvection
train/cellconvection/20200602154114.jpg,0,cellconvection
train/cellconvection/89.jpg,0,cellconvection
train/cellconvection/20200609010815.jpg,0,cellconvection
train/cellconvection/20200608202602.jpg,0,cellconvection
train/cellconvection/20200602130135.jpg,0,cellconvection
train/cellconvection/20200601205314.jpg,0,cellconvection
train/cellconvection/20200601211407.jpg,0,cellconvection
train/cellconvection/20200609005217.jpg,0,cellconvection
train/cellconvection/20200603194227.jpg,0,cellconvection
train/cellconvection/20200603190041.jpg,0,cellconvection
train/cellconvection/Peru_tmo_2014148_lrg.jpg,0,cellconvection
train/cellconvection/20200603181602.jpg,0,cellconvection
train/cellconvection/188.jpg,0,cellconvection
train/cellconvection/76.jpg,0,cellconvection
train/cellconvection/62.jpg,0,cellconvection
train/cellconvection/20200602114732.jpg,0,cellconvection
train/cellconvection/74.jpg,0,cellconvection
train/cellconvection/20200609005229.jpg,0,cellconvection
train/cellconvection/60.jpg,0,cellconvection
train/cellconvection/Bahamas.A2002050.1600.1km.jpg,0,cellconvection
train/cellconvection/20200602155022.jpg,0,cellconvection
train/cellconvection/20200603185328.jpg,0,cellconvection
train/cellconvection/149.jpg,0,cellconvection
train/cellconvection/175.jpg,0,cellconvection
train/cellconvection/20200602162659.jpg,0,cellconvection
train/cellconvection/161.jpg,0,cellconvection
train/cellconvection/20200602123605.jpg,0,cellconvection
train/cellconvection/20200603191611.jpg,0,cellconvection
train/cellconvection/20200609001259.jpg,0,cellconvection
train/cellconvection/20200603234215.jpg,0,cellconvection
train/cellconvection/20200601221049.jpg,0,cellconvection
train/cellconvection/20200602101103.jpg,0,cellconvection
train/cellconvection/20200601212454.jpg,0,cellconvection
train/cellconvection/ccc80.jpg,0,cellconvection
train/cellconvection/20200603190321.jpg,0,cellconvection
train/cellconvection/20200603193628.jpg,0,cellconvection
train/cellconvection/ccc43.jpg,0,cellconvection
train/cellconvection/20200417105119.jpg,0,cellconvection
train/cellconvection/ccc57.jpg,0,cellconvection
train/cellconvection/203.jpg,0,cellconvection
train/cellconvection/20200603185937.jpg,0,cellconvection
train/cellconvection/217.jpg,0,cellconvection
train/cellconvection/20200603194345.jpg,0,cellconvection
train/cellconvection/20200603190651.jpg,0,cellconvection
train/cellconvection/southpacificclouds_tmo_2018197_th.jpg,0,cellconvection
train/cellconvection/F1.large.jpg,0,cellconvection
train/cellconvection/20200608210358.jpg,0,cellconvection
train/cellconvection/20200601212045.jpg,0,cellconvection
train/cellconvection/20200518203500.jpg,0,cellconvection
train/cellconvection/20200602123758.jpg,0,cellconvection
train/cellconvection/20200602130903.jpg,0,cellconvection
train/cellconvection/20200609002341.jpg,0,cellconvection
train/cellconvection/20200602110437.jpg,0,cellconvection
train/cellconvection/20200418205719.jpg,0,cellconvection
train/cellconvection/216.jpg,0,cellconvection
train/cellconvection/202.jpg,0,cellconvection
train/cellconvection/ccc56.jpg,0,cellconvection
train/cellconvection/20200602153903.jpg,0,cellconvection
train/cellconvection/ccc42.jpg,0,cellconvection
train/cellconvection/20200609005823.jpg,0,cellconvection
train/cellconvection/20200603190334.jpg,0,cellconvection
train/cellconvection/20200603193601.jpg,0,cellconvection
train/cellconvection/20200602102225.jpg,0,cellconvection
train/cellconvection/20200609002631.jpg,0,cellconvection
train/cellconvection/ccc81.jpg,0,cellconvection
train/cellconvection/20200603185856.jpg,0,cellconvection
train/cellconvection/20200417111757.jpg,0,cellconvection
train/cellconvection/20200601230838.jpg,0,cellconvection
train/cellconvection/20200602123348.jpg,0,cellconvection
train/cellconvection/20200609005002.jpg,0,cellconvection
train/cellconvection/20200609002037.jpg,0,cellconvection
train/cellconvection/20200602155209.jpg,0,cellconvection
train/cellconvection/160.jpg,0,cellconvection
train/cellconvection/20200603190903.jpg,0,cellconvection
train/cellconvection/20200609001927.jpg,0,cellconvection
train/cellconvection/20200520102303.jpg,0,cellconvection
train/cellconvection/148.jpg,0,cellconvection
train/cellconvection/20200601220626.jpg,0,cellconvection
train/cellconvection/49.jpg,0,cellconvection
train/cellconvection/20200603191406.jpg,0,cellconvection
train/cellconvection/61.jpg,0,cellconvection
train/cellconvection/75.jpg,0,cellconvection
train/cellconvection/20200602114725.jpg,0,cellconvection
train/cellconvection/pacificocean_amo_2013015_lrg.jpg,0,cellconvection
train/cellconvection/20200526004413.jpg,0,cellconvection
train/cellconvection/20200603190708.jpg,0,cellconvection
train/cellconvection/71.jpg,0,cellconvection
train/cellconvection/65.jpg,0,cellconvection
train/cellconvection/20200609002557.jpg,0,cellconvection
train/cellconvection/170.jpg,0,cellconvection
train/cellconvection/20200515130954.jpg,0,cellconvection
train/cellconvection/20200417091437.jpg,0,cellconvection
train/cellconvection/20200602160705.jpg,0,cellconvection
train/cellconvection/20200602123628.jpg,0,cellconvection
train/cellconvection/20200417110101.jpg,0,cellconvection
train/cellconvection/158.jpg,0,cellconvection
train/cellconvection/20200601220352.jpg,0,cellconvection
train/cellconvection/20200602155219.jpg,0,cellconvection
train/cellconvection/20200418223137.jpg,0,cellconvection
train/cellconvection/20200609002755.jpg,0,cellconvection
train/cellconvection/20200601213029.jpg,0,cellconvection
train/cellconvection/20200417121041.jpg,0,cellconvection
train/cellconvection/20200603185729.jpg,0,cellconvection
train/cellconvection/20200526142730.jpg,0,cellconvection
train/cellconvection/20200603193611.jpg,0,cellconvection
train/cellconvection/20200603181215.jpg,0,cellconvection
train/cellconvection/ccc85.jpg,0,cellconvection
train/cellconvection/20200609010225.jpg,0,cellconvection
train/cellconvection/ccc91.jpg,0,cellconvection
train/cellconvection/20200531164304.jpg,0,cellconvection
train/cellconvection/20200603234402.jpg,0,cellconvection
train/cellconvection/20200609000750.jpg,0,cellconvection
train/cellconvection/206.jpg,0,cellconvection
train/cellconvection/212.jpg,0,cellconvection
train/cellconvection/ccc46.jpg,0,cellconvection
train/cellconvection/ccc52.jpg,0,cellconvection
train/cellconvection/20200603194426.jpg,0,cellconvection
train/cellconvection/20200601232420.jpg,0,cellconvection
train/cellconvection/20200609005416.jpg,0,cellconvection
train/cellconvection/20200602104320.jpg,0,cellconvection
train/cellconvection/20200603191204.jpg,0,cellconvection
train/cellconvection/20200603234600.jpg,0,cellconvection
train/cellconvection/20200609001843.jpg,0,cellconvection
train/cellconvection/20200417105323.jpg,0,cellconvection
train/cellconvection/20200520103622.jpg,0,cellconvection
train/cellconvection/20200602100806.jpg,0,cellconvection
train/cellconvection/20200602161552.jpg,0,cellconvection
train/cellconvection/landsat_art_broutona_lrg.jpg,0,cellconvection
train/cellconvection/20200609005359.jpg,0,cellconvection
train/cellconvection/20200417104940.jpg,0,cellconvection
train/cellconvection/20200601222140.jpg,0,cellconvection
train/cellconvection/actinoform_upscaling.jpg,0,cellconvection
train/cellconvection/ccc53.jpg,0,cellconvection
train/cellconvection/ccc47.jpg,0,cellconvection
train/cellconvection/213.jpg,0,cellconvection
train/cellconvection/ccc90.jpg,0,cellconvection
train/cellconvection/20200603185700.jpg,0,cellconvection
train/cellconvection/20200609004537.jpg,0,cellconvection
train/cellconvection/20200602154700.jpg,0,cellconvection
train/cellconvection/20200526095055.jpg,0,cellconvection
train/cellconvection/ccc84.jpg,0,cellconvection
train/cellconvection/20200603182053.jpg,0,cellconvection
train/cellconvection/20200603192240.jpg,0,cellconvection
train/cellconvection/20200531165027.jpg,0,cellconvection
train/cellconvection/20200529020057.jpg,0,cellconvection
train/cellconvection/20200601214021.jpg,0,cellconvection
train/cellconvection/20200602161624.jpg,0,cellconvection
train/cellconvection/20200603191832.jpg,0,cellconvection
train/cellconvection/20200609003338.jpg,0,cellconvection
train/cellconvection/20200609001507.jpg,0,cellconvection
train/cellconvection/20200603190251.jpg,0,cellconvection
train/cellconvection/20200531163250.jpg,0,cellconvection
train/cellconvection/159.jpg,0,cellconvection
train/cellconvection/20200609001936.jpg,0,cellconvection
train/cellconvection/165.jpg,0,cellconvection
train/cellconvection/20200602124608.jpg,0,cellconvection
train/cellconvection/171.jpg,0,cellconvection
train/cellconvection/20200417091422.jpg,0,cellconvection
train/cellconvection/20200602123615.jpg,0,cellconvection
train/cellconvection/64.jpg,0,cellconvection
train/cellconvection/20200603181610.jpg,0,cellconvection
train/cellconvection/20200601230418.jpg,0,cellconvection
train/cellconvection/20200603185304.jpg,0,cellconvection
train/cellconvection/70.jpg,0,cellconvection
train/cellconvection/20200602110220.jpg,0,cellconvection
train/cellconvection/20200602104255.jpg,0,cellconvection
train/cellconvection/58.jpg,0,cellconvection
train/cellconvection/pacific_amo_2012052_lrg.jpg,0,cellconvection
train/cellconvection/20200602155030.jpg,0,cellconvection
train/cellconvection/8.jpg,0,cellconvection
train/cellconvection/20200603194237.jpg,0,cellconvection
train/cellconvection/20200603190051.jpg,0,cellconvection
train/cellconvection/198.jpg,0,cellconvection
train/cellconvection/20200609004643.jpg,0,cellconvection
train/cellconvection/20200602094644.jpg,0,cellconvection
train/cellconvection/20200608224602.jpg,0,cellconvection
train/cellconvection/20200603234005.jpg,0,cellconvection
train/cellconvection/20200609010144.jpg,0,cellconvection
train/cellconvection/20200602124839.jpg,0,cellconvection
train/cellconvection/20200602125514.jpg,0,cellconvection
train/cellconvection/99.jpg,0,cellconvection
train/cellconvection/173.jpg,0,cellconvection
train/cellconvection/20200602124636.jpg,0,cellconvection
train/cellconvection/20200531175430.jpg,0,cellconvection
train/cellconvection/20200417122359.jpg,0,cellconvection
train/cellconvection/20200529020109.jpg,0,cellconvection
train/cellconvection/20200609000633.jpg,0,cellconvection
train/cellconvection/20200609004455.jpg,0,cellconvection
train/cellconvection/20200603190455.jpg,0,cellconvection
train/cellconvection/20200603232716.jpg,0,cellconvection
train/cellconvection/20200609011138.jpg,0,cellconvection
train/cellconvection/20200609002622.jpg,0,cellconvection
train/cellconvection/ccc92.jpg,0,cellconvection
train/cellconvection/ccc86.jpg,0,cellconvection
train/cellconvection/20200609005159.jpg,0,cellconvection
train/cellconvection/20200609004521.jpg,0,cellconvection
train/cellconvection/20200603193821.jpg,0,cellconvection
train/cellconvection/20200603194828.jpg,0,cellconvection
train/cellconvection/ccc79.jpg,0,cellconvection
train/cellconvection/205.jpg,0,cellconvection
train/cellconvection/20200602123549.jpg,0,cellconvection
train/cellconvection/20200602154919.jpg,0,cellconvection
train/cellconvection/ccc51.jpg,0,cellconvection
train/cellconvection/239.jpg,0,cellconvection
train/cellconvection/20200602160316.jpg,0,cellconvection
train/cellconvection/ccc45.jpg,0,cellconvection
train/cellconvection/20200603191213.jpg,0,cellconvection
train/cellconvection/20200609004737.jpg,0,cellconvection
train/cellconvection/20200602123944.jpg,0,cellconvection
train/cellconvection/20200417122013.jpg,0,cellconvection
train/cellconvection/20200609002434.jpg,0,cellconvection
train/cellconvection/20200602123011.jpg,0,cellconvection
train/cellconvection/20200602125312.jpg,0,cellconvection
train/cellconvection/southpacificclouds_tmo_2018197_lrg.jpg,0,cellconvection
train/cellconvection/20200417105453.jpg,0,cellconvection
train/cellconvection/20200602162717.jpg,0,cellconvection
train/cellconvection/20200609001854.jpg,0,cellconvection
train/cellconvection/20200417110705.jpg,0,cellconvection
train/cellconvection/20200601210126.jpg,0,cellconvection
train/cellconvection/20200518203512.jpg,0,cellconvection
train/cellconvection/20200602155838.jpg,0,cellconvection
train/cellconvection/20200529021612.jpg,0,cellconvection
train/cellconvection/20200609010031.jpg,0,cellconvection
train/cellconvection/20200609010025.jpg,0,cellconvection
train/cellconvection/20200609005428.jpg,0,cellconvection
train/cellconvection/20200602155151.jpg,0,cellconvection
train/cellconvection/20200603194356.jpg,0,cellconvection
train/cellconvection/ccc44.jpg,0,cellconvection
train/cellconvection/238.jpg,0,cellconvection
train/cellconvection/20200602124227.jpg,0,cellconvection
train/cellconvection/ccc50.jpg,0,cellconvection
train/cellconvection/204.jpg,0,cellconvection
train/cellconvection/ccc78.jpg,0,cellconvection
train/cellconvection/20200603232930.jpg,0,cellconvection
train/cellconvection/210.jpg,0,cellconvection
train/cellconvection/ccc93.jpg,0,cellconvection
train/cellconvection/20200603182044.jpg,0,cellconvection
train/cellconvection/20200603192257.jpg,0,cellconvection
train/cellconvection/20200602101702.jpg,0,cellconvection
train/cellconvection/20200602153736.jpg,0,cellconvection
train/cellconvection/20200602103101.jpg,0,cellconvection
train/cellconvection/20200602101851.jpg,0,cellconvection
train/cellconvection/20200609005945.jpg,0,cellconvection
train/cellconvection/20200601212321.jpg,0,cellconvection
train/cellconvection/20200417111037.jpg,0,cellconvection
train/cellconvection/20200601204225.jpg,0,cellconvection
train/cellconvection/20200602161633.jpg,0,cellconvection
train/cellconvection/20200603190508.jpg,0,cellconvection
train/cellconvection/20200609010353.jpg,0,cellconvection
train/cellconvection/20200603190534.jpg,0,cellconvection
train/cellconvection/20200609003307.jpg,0,cellconvection
train/cellconvection/20200602124145.jpg,0,cellconvection
train/cellconvection/20200602105835.jpg,0,cellconvection
train/cellconvection/20200602105809.jpg,0,cellconvection
train/cellconvection/172.jpg,0,cellconvection
train/cellconvection/166.jpg,0,cellconvection
train/cellconvection/98.jpg,0,cellconvection
train/cellconvection/73.jpg,0,cellconvection
train/cellconvection/20200603191414.jpg,0,cellconvection
train/cellconvection/199.jpg,0,cellconvection
train/cellconvection/20200603192109.jpg,0,cellconvection
train/cellconvection/20200609010151.jpg,0,cellconvection
train/cellconvection/20200603185313.jpg,0,cellconvection
train/cellconvection/67.jpg,0,cellconvection
train/cellconvection/20200609003105.jpg,0,cellconvection
train/cellconvection/20200601230427.jpg,0,cellconvection
train/cellconvection/9.jpg,0,cellconvection
train/cellconvection/20200603181149.jpg,0,cellconvection
train/cellconvection/20200603191301.jpg,0,cellconvection
train/cellconvection/14.jpg,0,cellconvection
train/cellconvection/20200602114744.jpg,0,cellconvection
train/cellconvection/20200602155730.jpg,0,cellconvection
train/cellconvection/20200602155903.jpg,0,cellconvection
train/cellconvection/20200602161318.jpg,0,cellconvection
train/cellconvection/129.jpg,0,cellconvection
train/cellconvection/101.jpg,0,cellconvection
train/cellconvection/20200602161330.jpg,0,cellconvection
train/cellconvection/20200601204040.jpg,0,cellconvection
train/cellconvection/20200602125200.jpg,0,cellconvection
train/cellconvection/20200602100916.jpg,0,cellconvection
train/cellconvection/20200603181304.jpg,0,cellconvection
train/cellconvection/20200603190209.jpg,0,cellconvection
train/cellconvection/20200603193700.jpg,0,cellconvection
train/cellconvection/20200601230130.jpg,0,cellconvection
train/cellconvection/20200601211840.jpg,0,cellconvection
train/cellconvection/20200603190235.jpg,0,cellconvection
train/cellconvection/20200602123329.jpg,0,cellconvection
train/cellconvection/20200601212346.jpg,0,cellconvection
train/cellconvection/20200602162349.jpg,0,cellconvection
train/cellconvection/20200603193927.jpg,0,cellconvection
train/cellconvection/S1999124155610.jpg,0,cellconvection
train/cellconvection/20200609002122.jpg,0,cellconvection
train/cellconvection/20200609001417.jpg,0,cellconvection
train/cellconvection/ccc37.jpg,0,cellconvection
train/cellconvection/20200602124532.jpg,0,cellconvection
train/cellconvection/20200609005842.jpg,0,cellconvection
train/cellconvection/277.jpg,0,cellconvection
train/cellconvection/263.jpg,0,cellconvection
train/cellconvection/maxresdefault.jpg,0,cellconvection
train/cellconvection/20200609002320.jpg,0,cellconvection
train/cellconvection/20200603181714.jpg,0,cellconvection
train/cellconvection/jfislands_amo_2011119_lrg.jpg,0,cellconvection
train/cellconvection/20200529015507.jpg,0,cellconvection
train/cellconvection/PIA04349_hires.jpg,0,cellconvection
train/cellconvection/20200602161522.jpg,0,cellconvection
train/cellconvection/20200609001827.jpg,0,cellconvection
train/cellconvection/20200518202130.jpg,0,cellconvection
train/cellconvection/20200603181729.jpg,0,cellconvection
train/cellconvection/20200609003003.jpg,0,cellconvection
train/cellconvection/20200529163453.jpg,0,cellconvection
train/cellconvection/20200609005328.jpg,0,cellconvection
train/cellconvection/20200601210424.jpg,0,cellconvection
train/cellconvection/262.jpg,0,cellconvection
train/cellconvection/20200603193852.jpg,0,cellconvection
train/cellconvection/276.jpg,0,cellconvection
train/cellconvection/ccc22.jpg,0,cellconvection
train/cellconvection/ccc36.jpg,0,cellconvection
train/cellconvection/20200609005102.jpg,0,cellconvection
train/cellconvection/20200603192225.jpg,0,cellconvection
train/cellconvection/20200603181517.jpg,0,cellconvection
train/cellconvection/20200518215855.jpg,0,cellconvection
train/cellconvection/20200602104634.jpg,0,cellconvection
train/cellconvection/20200602161641.jpg,0,cellconvection
train/cellconvection/20200602114209.jpg,0,cellconvection
train/cellconvection/20200601232040.jpg,0,cellconvection
train/cellconvection/20200603185611.jpg,0,cellconvection
train/cellconvection/114.jpg,0,cellconvection
train/cellconvection/20200602162638.jpg,0,cellconvection
train/cellconvection/20200601212151.jpg,0,cellconvection
train/cellconvection/20200609001953.jpg,0,cellconvection
train/cellconvection/20200602124645.jpg,0,cellconvection
train/cellconvection/20200601215616.jpg,0,cellconvection
train/cellconvection/128.jpg,0,cellconvection
train/cellconvection/29.jpg,0,cellconvection
train/cellconvection/20200603193259.jpg,0,cellconvection
train/cellconvection/20200601230333.jpg,0,cellconvection
train/cellconvection/15.jpg,0,cellconvection
train/cellconvection/20200515123019.jpg,0,cellconvection
train/cellconvection/20200609010137.jpg,0,cellconvection
train/cellconvection/20200602154413.jpg,0,cellconvection
train/cellconvection/20200609002525.jpg,0,cellconvection
train/cellconvection/20200609010121.jpg,0,cellconvection
train/cellconvection/20200526004449.jpg,0,cellconvection
train/cellconvection/17.jpg,0,cellconvection
train/cellconvection/20200601221214.jpg,0,cellconvection
train/cellconvection/20200520103916.jpg,0,cellconvection
train/cellconvection/20191203-Pacificclouds01.jpg,0,cellconvection
train/cellconvection/20200526004313.jpg,0,cellconvection
train/cellconvection/20200609001004.jpg,0,cellconvection
train/cellconvection/102.jpg,0,cellconvection
train/cellconvection/atlantic_amo_2018016_lrg.jpg,0,cellconvection
train/cellconvection/20200518220026.jpg,0,cellconvection
train/cellconvection/20200603190550.jpg,0,cellconvection
train/cellconvection/20200417114117.jpg,0,cellconvection
train/cellconvection/20200609000859.jpg,0,cellconvection
train/cellconvection/20200601225310.jpg,0,cellconvection
train/cellconvection/20200518231705.jpg,0,cellconvection
train/cellconvection/20200602101000.jpg,0,cellconvection
train/cellconvection/20200601220254.jpg,0,cellconvection
train/cellconvection/20200602125149.jpg,0,cellconvection
train/cellconvection/ccc20.jpg,0,cellconvection
train/cellconvection/248.jpg,0,cellconvection
train/cellconvection/ccc9.jpg,0,cellconvection
train/cellconvection/ccc34.jpg,0,cellconvection
train/cellconvection/20200602154954.jpg,0,cellconvection
train/cellconvection/321_nasa_PNNL_lger.jpg,0,cellconvection
train/cellconvection/Madeira.A2002335.1210.250m.jpg,0,cellconvection
train/cellconvection/274.jpg,0,cellconvection
train/cellconvection/20200609000911.jpg,0,cellconvection
train/cellconvection/20200518220436.jpg,0,cellconvection
train/cellconvection/20200609004746.jpg,0,cellconvection
train/cellconvection/20200526142232.jpg,0,cellconvection
train/cellconvection/20200526102616.jpg,0,cellconvection
train/cellconvection/20200601222127.jpg,0,cellconvection
train/cellconvection/20200602162014.jpg,0,cellconvection
train/cellconvection/20200603173556.jpg,0,cellconvection
train/cellconvection/20200601220917.jpg,0,cellconvection
train/cellconvection/20200601214324.jpg,0,cellconvection
train/cellconvection/20200529010440.jpg,0,cellconvection
train/cellconvection/20200603190828.jpg,0,cellconvection
train/cellconvection/20200609001818.jpg,0,cellconvection
train/cellconvection/Pacific.A2003242.1540_th.jpg,0,cellconvection
train/cellconvection/20200418203121.jpg,0,cellconvection
train/cellconvection/20200601220725.jpg,0,cellconvection
train/cellconvection/20200602124915.jpg,0,cellconvection
train/cellconvection/20200603234129.jpg,0,cellconvection
train/cellconvection/20200601230250.jpg,0,cellconvection
train/cellconvection/20200609002444.jpg,0,cellconvection
train/cellconvection/20200609010040.jpg,0,cellconvection
train/cellconvection/20200609000521.jpg,0,cellconvection
train/cellconvection/20200603191934.jpg,0,cellconvection
train/cellconvection/20200417113731.jpg,0,cellconvection
train/cellconvection/20200602161050.jpg,0,cellconvection
train/cellconvection/images4.jpg,0,cellconvection
train/cellconvection/261.jpg,0,cellconvection
train/cellconvection/ccc35.jpg,0,cellconvection
train/cellconvection/ccc8.jpg,0,cellconvection
train/cellconvection/20200529010858.jpg,0,cellconvection
train/cellconvection/20200603194131.jpg,0,cellconvection
train/cellconvection/20200417121032.jpg,0,cellconvection
train/cellconvection/20200603191049.jpg,0,cellconvection
train/cellconvection/20200603190343.jpg,0,cellconvection
train/cellconvection/20200609004545.jpg,0,cellconvection
train/cellconvection/20200602153828.jpg,0,cellconvection
train/cellconvection/20200601205638.jpg,0,cellconvection
train/cellconvection/20200603173621.jpg,0,cellconvection
train/cellconvection/20200417110402.jpg,0,cellconvection
train/cellconvection/20200518210655.jpg,0,cellconvection
train/cellconvection/Pacific.A2002200.1535.1km.jpg,0,cellconvection
train/cellconvection/20200603194910.jpg,0,cellconvection
train/cellconvection/20200603232809.jpg,0,cellconvection
train/cellconvection/20200602153814.jpg,0,cellconvection
train/cellconvection/20200601222250.jpg,0,cellconvection
train/cellconvection/SouthAtlantic.A2002157.1055_th.jpg,0,cellconvection
train/cellconvection/20200602161859.jpg,0,cellconvection
train/cellconvection/103.jpg,0,cellconvection
train/cellconvection/20200417110628.jpg,0,cellconvection
train/cellconvection/117.jpg,0,cellconvection
train/cellconvection/20200531161804.jpg,0,cellconvection
train/cellconvection/20200601205406.jpg,0,cellconvection
train/cellconvection/20200602155040.jpg,0,cellconvection
train/cellconvection/20200526142435.jpg,0,cellconvection
train/cellconvection/20200417121350.jpg,0,cellconvection
train/cellconvection/20200602154438.jpg,0,cellconvection
train/cellconvection/20200603190009.jpg,0,cellconvection
train/cellconvection/16.jpg,0,cellconvection
train/cellconvection/20200609002508.jpg,0,cellconvection
train/cellconvection/20200529163508.jpg,0,cellconvection
train/cellconvection/20200602110242.jpg,0,cellconvection
train/cellconvection/12.jpg,0,cellconvection
train/cellconvection/20200602102120.jpg,0,cellconvection
train/cellconvection/20200601212624.jpg,0,cellconvection
train/cellconvection/cloudsonly3.jpg,0,cellconvection
train/cellconvection/20200601225922.jpg,0,cellconvection
train/cellconvection/20200529011613.jpg,0,cellconvection
train/cellconvection/20200603190227.jpg,0,cellconvection
train/cellconvection/20200603194727.jpg,0,cellconvection
train/cellconvection/20200609010326.jpg,0,cellconvection
train/cellconvection/20200602102322.jpg,0,cellconvection
train/cellconvection/20200609004435.jpg,0,cellconvection
train/cellconvection/20200603191850.jpg,0,cellconvection
train/cellconvection/20200603193935.jpg,0,cellconvection
train/cellconvection/20200609002911.jpg,0,cellconvection
train/cellconvection/20200601212354.jpg,0,cellconvection
train/cellconvection/20200602124440.jpg,0,cellconvection
train/cellconvection/PacificOcean.A2010107.2105.1km.jpg,0,cellconvection
train/cellconvection/20200603190353.jpg,0,cellconvection
train/cellconvection/20200603190435.jpg,0,cellconvection
train/cellconvection/20200609000733.jpg,0,cellconvection
train/cellconvection/20200609002642.jpg,0,cellconvection
train/cellconvection/265.jpg,0,cellconvection
train/cellconvection/20200603185945.jpg,0,cellconvection
train/cellconvection/20200417104513.jpg,0,cellconvection
train/cellconvection/ccc25.jpg,0,cellconvection
train/cellconvection/259.jpg,0,cellconvection
train/cellconvection/20200601211715.jpg,0,cellconvection
train/cellconvection/ccc31.jpg,0,cellconvection
train/cellconvection/20200519153016.jpg,0,cellconvection
train/cellconvection/20200609001607.jpg,0,cellconvection
train/cellconvection/20200602155130.jpg,0,cellconvection
train/cellconvection/20200602153555.jpg,0,cellconvection
train/cellconvection/20200603194337.jpg,0,cellconvection
train/cellconvection/20200602110450.jpg,0,cellconvection
train/cellconvection/20200601231604.jpg,0,cellconvection
train/cellconvection/20200603181706.jpg,0,cellconvection
train/cellconvection/20200609005449.jpg,0,cellconvection
